A.1	Q0	2964978	1	0.970676937457186	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	887052	2	0.9700172593829949	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	242136	3	0.9700044132712486	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	2448334	4	0.9694317533457996	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	1977106	5	0.9694116732971563	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	2211373	6	0.9690135186554567	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	2397049	7	0.9690083590863424	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	3000589	8	0.9676867491337792	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	2788261	9	0.9674963879669201	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	1877322	10	0.967306154982577	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	319685	11	0.9669153954891401	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	1763197	12	0.9668516606975389	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	848674	13	0.9667262757024638	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	886998	14	0.966607012830635	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	2343955	15	0.9665279782522178	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	887001	16	0.9661357674663549	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	2268971	17	0.9660256559564819	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	3025222	18	0.9658668373809923	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	1428445	19	0.9657763991560208	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	2448340	20	0.9656422847759896	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	1441088	32	0.963847150641163	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	2211374	39	0.9631087872502382	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	1948449	44	0.9629526499548531	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	2949740	54	0.9624659872825607	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	2982256	55	0.9624123515677497	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	2771765	56	0.9623768132941575	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	2418450	60	0.9622151458222779	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	1968911	66	0.9619819860504745	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	1259164	68	0.9618757972354214	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	1981826	74	0.9617406797441348	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	3025269	82	0.96114435110178	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	2211371	83	0.9611142506135212	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	2764338	85	0.9610499712940442	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	205093	102	0.9603465415073895	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	2646109	105	0.960162776430436	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	2840751	110	0.9599945714001812	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	1602632	120	0.9596205321427697	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	1515182	125	0.9594710860497239	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	812364	146	0.9589874186160936	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	292227	151	0.9589098404697819	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	872740	154	0.9588408808367869	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	2480025	168	0.9585217485446017	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	1979734	186	0.9581814250595142	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	1707457	189	0.9580926091356889	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	2836791	190	0.9580821016814569	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	2343982	198	0.9579955157028963	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	1877328	200	0.9578630919548298	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	1808870	287	0.9564193720327828	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	2255851	290	0.9563727513853929	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	2069933	302	0.9561938389450899	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	1802649	327	0.955884297341884	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	1760652	348	0.9557230684818816	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	983166	383	0.9553197110669335	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	2725890	389	0.9552512024798654	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	519297	405	0.9550597997540208	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	1992571	444	0.954769010778919	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	1876342	467	0.954583178926226	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	566568	513	0.9542167495747572	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	1515800	529	0.9541161231582359	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	2068335	563	0.9538298411879705	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	323164	583	0.9537208488353773	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	2759074	585	0.9537113207352621	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	2725893	589	0.9536774697376829	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	1653354	660	0.953242238754885	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	2414931	672	0.9531693512330806	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	426452	689	0.953122081892763	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	205087	700	0.9530573810780827	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	3037381	709	0.9530168829407971	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	2371026	762	0.9527190966660443	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	175897	796	0.9525340749471447	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	1109677	826	0.9523568627860438	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	1333096	841	0.9522768263856616	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	2593471	853	0.9522128004096044	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	2479932	864	0.9521549360854022	DPRL_AnswerQuestion_WA_Matching
A.1	Q0	2759769	886	0.9520344774443082	DPRL_AnswerQuestion_WA_Matching
